time	cwndsize
0.981492	155.174
0.982326	155.181
0.983097	155.187
0.983892	155.194
0.984655	155.2
0.985752	155.206
0.986432	155.213
0.986997	155.219
0.987733	155.226
0.988332	155.232
0.989169	155.239
0.990128	155.245
0.990603	155.252
0.991443	155.258
0.992228	155.265
0.993015	155.271
0.994051	155.277
0.994612	155.284
0.99532	155.29
0.995937	155.297
0.99671	155.303
0.997796	155.31
0.998375	155.316
0.99907	155.323
0.999999	155.329
1.00074	155.336
1.00166	155.342
1.00329	155.348
1.00387	155.355
1.00746	155.361
1.01154	155.368
1.01266	155.374
1.01335	155.381
1.01378	155.387
1.01446	155.394
1.0162	155.4
1.01792	155.406
1.01968	155.413
1.02094	155.419
1.02209	155.426
1.02267	155.432
1.02354	155.439
1.02422	155.445
1.025	155.452
1.0262	155.458
1.02678	155.465
1.02762	155.471
1.02819	155.477
1.02903	155.484
1.02965	155.49
1.03041	155.497
1.0313	155.503
1.032	155.51
1.03286	155.516
1.03353	155.523
1.0343	155.529
1.03526	155.536
1.03603	155.542
1.03679	155.548
1.03739	155.555
1.0382	155.561
1.03921	155.568
1.04015	155.574
1.04154	155.581
1.04204	155.587
1.04351	155.594
1.04407	155.6
1.04452	155.606
1.04494	155.613
1.04535	155.619
1.0458	155.626
1.04643	155.632
1.04713	155.639
1.04783	155.645
1.04854	155.652
1.0496	155.658
1.05017	155.665
1.05094	155.671
1.0515	155.677
1.05224	155.684
1.05277	155.69
1.05739	155.697
1.06225	155.703
1.06296	155.71
1.06372	155.716
1.06428	155.723
1.065	155.729
1.0675	155.736
1.06911	155.742
1.07057	155.748
1.07136	155.755
1.07219	155.761
1.07297	155.768
1.0741	155.774
1.07474	155.781
1.07543	155.787
1.0762	155.794
1.07699	155.8
1.07763	155.806
1.07829	155.813
1.07904	155.819
1.07982	155.826
1.08078	155.832
1.08139	155.839
1.08213	155.845
1.08292	155.852
1.0837	155.858
1.08546	155.865
1.08594	155.871
1.08638	155.877
1.08702	155.884
1.08767	155.89
1.08821	155.897
1.08888	155.903
1.08989	155.91
1.09037	155.916
1.09135	155.923
1.09192	155.929
1.09299	155.936
1.09378	155.942
1.09456	155.948
1.09511	155.955
1.09606	155.961
1.09666	155.968
1.09748	155.974
1.0981	155.981
1.09922	155.987
1.10034	155.994
1.1011	156
1.10201	156.006
1.10256	156.013
1.10315	156.019
1.10754	156.026
1.11305	156.032
1.11386	156.039
1.11437	156.045
1.1148	156.051
1.11535	156.058
1.11662	156.064
1.11796	156.071
1.11963	156.077
1.12098	156.083
1.1216	156.09
1.12238	156.096
1.12325	156.103
1.12393	156.109
1.12483	156.115
1.12577	156.122
1.12642	156.128
1.12884	156.135
1.13045	156.141
1.13097	156.147
1.13143	156.154
1.13193	156.16
1.13233	156.167
1.13273	156.173
1.13312	156.18
1.13351	156.186
1.13391	156.192
1.13432	156.199
1.13495	156.205
1.13594	156.212
1.1367	156.218
1.13723	156.224
1.13818	156.231
1.13874	156.237
1.13948	156.244
1.14037	156.25
1.14112	156.256
1.14182	156.263
1.14261	156.269
1.1434	156.276
1.14424	156.282
1.14501	156.289
1.14577	156.295
1.14646	156.301
1.14718	156.308
1.14798	156.314
1.14873	156.321
1.1496	156.327
1.15071	156.333
1.15149	156.34
1.15217	156.346
1.15332	156.353
1.15382	156.359
1.15813	156.365
1.16477	156.372
1.16531	156.378
1.16665	156.385
1.16732	156.391
1.1692	156.397
1.17078	156.404
1.17263	156.41
1.17368	156.417
1.17412	156.423
1.17452	156.43
1.17528	156.436
1.17606	156.442
1.17675	156.449
1.17746	156.455
1.17854	156.462
1.17932	156.468
1.17996	156.474
1.18061	156.481
1.18179	156.487
1.18241	156.494
1.18313	156.5
1.18386	156.506
1.18461	156.513
1.18577	156.519
1.18654	156.526
1.18729	156.532
1.1881	156.539
1.18895	156.545
1.18973	156.551
1.19059	156.558
1.19137	156.564
1.19233	156.571
1.19311	156.577
1.19386	156.583
1.19501	156.59
1.19566	156.596
1.19637	156.603
1.19808	156.609
1.19861	156.615
1.19919	156.622
1.20027	156.628
