time	cwndsize
2.73556	87.8078
2.73606	87.8193
2.73656	87.8308
2.73773	87.8423
2.73867	87.8538
2.73924	87.8653
2.73991	87.8768
2.74085	87.8883
2.74154	87.8998
2.74205	87.9113
2.74869	87.9227
2.74944	87.9342
2.751	87.9457
2.75131	87.9572
2.75214	87.9687
2.75261	87.9802
2.75336	87.9917
2.75393	88.0032
2.75517	88.0146
2.75614	88.0259
2.7567	88.0373
2.7575	88.0487
2.75855	88.06
2.75915	88.0714
2.75985	88.0828
2.76066	88.0941
2.7614	88.1055
2.76246	88.1168
2.76371	88.1282
2.76534	88.1396
2.76611	88.1509
2.76719	88.1623
2.76874	88.1737
2.77006	88.185
2.77132	88.1964
2.77212	88.2078
2.77362	88.2191
2.77416	88.2305
2.77517	88.2418
2.77573	88.2532
2.77689	88.2646
2.77749	88.2759
2.77815	88.2873
2.77896	88.2987
2.7796	88.31
2.78537	88.3214
2.78589	88.3328
2.78714	88.3441
2.78899	88.3555
2.78933	88.3668
2.79094	88.3782
2.79165	88.3896
2.79293	88.4009
2.79861	88.4123
2.79944	88.4237
2.79997	88.435
2.80078	88.4464
2.80155	88.4578
2.80293	88.4691
2.80335	88.4805
2.8039	88.4918
2.80522	88.5032
2.80563	88.5146
2.80692	88.5259
2.80751	88.5373
2.80863	88.5487
2.80965	88.56
2.81024	88.5714
2.81144	88.5828
2.81213	88.5941
2.81424	88.6055
2.81509	88.6168
2.81601	88.6282
2.8191	88.6396
2.82704	88.6509
2.82765	88.6623
2.82903	88.6737
2.82984	88.685
2.831	88.6964
2.83159	88.7078
2.83276	88.7191
2.83405	88.7305
2.83469	88.7418
2.83687	88.7532
2.83763	88.7646
2.83818	88.7759
2.83894	88.7873
2.84	88.7987
2.84098	88.81
2.84178	88.8214
2.84245	88.8328
2.84827	88.8441
2.84908	88.8555
2.85091	88.8668
2.85145	88.8782
2.85216	88.8896
2.8527	88.9009
2.85322	88.9123
2.85418	88.9237
2.85469	88.935
2.85567	88.9464
2.85624	88.9578
2.85714	88.9691
2.85773	88.9805
2.85861	88.9918
2.8595	89.0032
2.85999	89.0144
2.86064	89.0257
2.86168	89.0369
2.8631	89.0481
2.86446	89.0594
2.86569	89.0706
2.86622	89.0819
2.8685	89.0931
2.86956	89.1043
2.87087	89.1156
2.87188	89.1268
2.87288	89.138
2.87388	89.1493
2.87486	89.1605
2.87535	89.1717
2.87632	89.183
2.87708	89.1942
2.87803	89.2055
2.87885	89.2167
2.87989	89.2279
2.88056	89.2392
2.88116	89.2504
2.88203	89.2616
2.88276	89.2729
2.88359	89.2841
2.88441	89.2953
2.88606	89.3066
2.88874	89.3178
2.88932	89.329
2.89042	89.3403
2.89181	89.3515
2.89237	89.3628
2.89814	89.374
