segment	rtt	rttvar	srtt	rto
2175	155.582	10.6514	149.897	200
2176	155.344	10.6354	149.905	200
2177	155.557	10.62	149.914	200
2178	155.044	10.603	149.922	200
2179	155.642	10.588	149.931	200
2180	155.73	10.5732	149.94	200
2181	156.027	10.5594	149.949	200
2182	155.989	10.5454	149.958	200
2183	156.058	10.5317	149.968	200
2184	155.972	10.5177	149.977	200
2185	155.839	10.5033	149.986	200
2186	155.997	10.4895	149.995	200
2187	156.028	10.4757	150.005	200
2188	156.387	10.4631	150.014	200
2189	156.164	10.4498	150.024	200
2190	155.382	10.4341	150.032	200
2191	155.713	10.4194	150.041	200
2192	156.384	10.4068	150.051	200
2193	156.343	10.3941	150.06	200
2194	156.366	10.3815	150.07	200
2195	156.305	10.3687	150.08	200
2196	156.07	10.3552	150.089	200
2197	160.177	10.3543	150.105	200
2198	163.499	10.3637	150.125	200
2199	164.233	10.3753	150.147	200
2200	164.486	10.3875	150.169	200
2201	164.621	10.4001	150.192	200
2202	165.315	10.4146	150.215	200
2203	166.342	10.4323	150.24	200
2204	167.331	10.4528	150.266	200
2205	164.067	10.4632	150.287	200
2206	161.155	10.4644	150.304	200
2207	161.339	10.4662	150.321	200
2208	161.136	10.4672	150.338	200
2209	161.012	10.4679	150.354	200
2210	162.13	10.4719	150.373	200
2211	161.817	10.4749	150.39	200
2212	160.802	10.4747	150.406	200
2213	159.577	10.4707	150.42	200
2214	158.202	10.4624	150.432	200
2215	157.589	10.4522	150.443	200
2216	157.202	10.4408	150.454	200
2217	156.709	10.4279	150.464	200
2218	156.577	10.4146	150.473	200
2219	156.907	10.4023	150.483	200
2220	156.997	10.3903	150.493	200
2221	156.855	10.3778	150.503	200
2222	156.665	10.3648	150.512	200
2223	156.98	10.3526	150.522	200
2224	156.732	10.3397	150.532	200
2225	156.898	10.3271	150.542	200
2226	157.002	10.3149	150.552	200
2227	156.929	10.3023	150.563	200
2228	157.359	10.291	150.574	200
2229	156.892	10.2781	150.584	200
2230	156.372	10.2635	150.593	200
2231	156.538	10.2493	150.603	200
2232	156.255	10.2342	150.612	200
2233	155.49	10.2164	150.62	200
2234	155.1	10.1972	150.628	200
2235	155.195	10.1782	150.636	200
2236	155.152	10.1591	150.643	200
2237	154.29	10.1368	150.649	200
2238	154.073	10.1138	150.655	200
2239	154.207	10.091	150.661	200
2240	153.81	10.0669	150.667	200
2241	153.534	10.0416	150.672	200
2242	153.074	10.0147	150.676	200
2243	153.129	9.98765	150.681	200
2244	152.966	9.96015	150.685	200
2245	153.045	9.93261	150.689	200
2246	152.517	9.90324	150.692	200
2247	152.582	9.87378	150.696	200
2248	152.249	9.84319	150.699	200
2249	152.042	9.81148	150.701	200
2250	151.975	9.77962	150.703	200
2251	151.479	9.74551	150.705	200
2252	151.092	9.71006	150.706	200
2253	150.906	9.67349	150.706	200
2254	150.957	9.63725	150.707	200
2255	146.535	9.6159	150.698	200
2256	146.346	9.59534	150.69	200
2257	146.105	9.57545	150.681	200
2258	145.708	9.55719	150.671	200
2259	145.165	9.54085	150.66	200
2260	144.707	9.52638	150.648	200
2261	144.116	9.51411	150.634	200
2262	143.626	9.50385	150.62	200
2263	142.578	9.49775	150.603	200
2264	141.585	9.49576	150.585	200
2265	140.822	9.49689	150.564	200
2266	140.853	9.4978	150.543	200
2267	140.711	9.49924	150.522	200
2268	140.745	9.50044	150.501	200
2269	140.626	9.50208	150.479	200
2270	140.393	9.50464	150.457	200
2271	140.875	9.50499	150.436	200
2272	140.594	9.50649	150.414	200
2273	140.917	9.50645	150.392	200
2274	141.671	9.50288	150.372	200
2275	142.002	9.49763	150.353	200
2276	141.848	9.49304	150.333	200
2277	141.765	9.48868	150.313	200
2278	141.638	9.48484	150.293	200
2279	141.153	9.48318	150.271	200
2280	141.14	9.48148	150.249	200
2281	140.658	9.48202	150.225	200
2282	140.436	9.48353	150.201	200
2283	140.419	9.48502	150.177	200
2284	139.844	9.48926	150.151	200
2285	139.966	9.49281	150.125	200
2286	139.395	9.49912	150.098	200
2287	139.493	9.50488	150.07	200
2288	139.346	9.51123	150.042	200
2289	139.048	9.51912	150.013	200
2290	138.782	9.52822	149.983	200
2291	138.313	9.53987	149.951	200
2292	138.105	9.5524	149.919	200
2293	137.829	9.5665	149.886	200
2294	137.827	9.58034	149.852	200
2295	137.666	9.59515	149.817	200
2296	137.231	9.61214	149.782	200
2297	137.37	9.62842	149.746	200
2298	136.651	9.64857	149.708	200
2299	136.383	9.67045	149.668	200
2300	136.209	9.693	149.628	200
2301	136.127	9.71622	149.587	200
2302	135.508	9.74282	149.544	200
2303	134.977	9.77297	149.498	200
2304	134.036	9.80853	149.45	200
2305	134.177	9.84355	149.401	200
2306	134.337	9.87702	149.353	200
2307	134.188	9.91181	149.303	200
2308	130.342	9.97134	149.24	200
2309	127.531	10.0506	149.167	200
2310	127.482	10.1293	149.094	200
2311	127.044	10.212	149.017	200
2312	126.449	10.2978	148.939	200
2313	125.593	10.391	148.855	200
2314	124.766	10.4889	148.769	200
2315	123.553	10.5972	148.677	200
2316	122.047	10.7151	148.579	200
2317	121.201	10.8413	148.475	200
2318	120.433	10.9716	148.369	200
2319	120.125	11.1065	148.259	200
2320	120.139	11.2395	148.149	200
2321	119.603	11.379	148.034	200
2322	119.524	11.5172	147.919	200
2323	119.112	11.6613	147.799	200
2324	118.649	11.807	147.677	200
2325	118.595	11.9559	147.552	200
2326	117.812	12.1092	147.424	200
2327	117.843	12.2652	147.292	200
2328	117.505	12.4217	147.159	200
2329	117.383	12.5823	147.021	200
2330	116.855	12.7452	146.881	200
2331	117.023	12.9097	146.738	200
2332	116.362	13.0776	146.592	200
2333	116.461	13.2482	146.441	200
2334	116.207	13.418	146.29	200
2335	116.312	13.5905	146.134	200.496
2336	115.903	13.7639	145.976	201.032
2337	115.628	13.9441	145.811	201.588
2338	115.659	14.1203	145.647	202.129
2339	115.365	14.304	145.475	202.691
2340	115.373	14.4835	145.304	203.238
2341	115.063	14.6711	145.124	203.809
2342	115.479	14.8493	144.948	204.345
2343	115.216	15.0354	144.762	204.903
2344	114.792	15.2221	144.575	205.463
2345	114.68	15.4151	144.378	206.038
2346	114.419	15.6065	144.181	206.607
2347	114.132	15.8071	143.972	207.2
2348	114.176	16.0014	143.765	207.771
2349	113.869	16.2057	143.545	208.368
2350	113.47	16.4097	143.324	208.963
2351	112.931	16.6282	143.087	209.599
2352	113.06	16.8375	142.852	210.202
2353	112.592	17.0612	142.6	210.845
2354	112.357	17.2809	142.348	211.472
2355	111.714	17.5194	142.075	212.152
2356	111.696	17.749	141.803	212.799
2357	111.436	17.9916	141.511	213.478
2358	111.124	18.23	141.219	214.139
2359	110.981	18.4802	140.904	214.825
2360	106.831	18.805	140.549	215.769
2361	102.946	19.2323	140.122	217.051
2362	101.698	19.6684	139.685	218.359
2363	101.24	20.1379	139.205	219.756
2364	100.74	20.596	138.724	221.108
2365	100.161	21.0951	138.188	222.569
2366	98.6678	21.6069	137.639	224.067
2367	97.4903	22.1864	137.012	225.758
2368	96.6594	22.7541	136.382	227.398
2369	96.1811	23.3772	135.664	229.172
2370	95.5782	23.9739	134.948	230.843
2371	95.0019	24.6394	134.116	232.673
2372	94.9704	25.2438	133.3	234.275
2373	92.5102	26.0211	132.28	236.365
2374	92.6497	26.7016	131.29	238.096
2375	92.5588	27.4534	130.079	239.893
2376	92.8754	28.0628	128.917	241.168
2377	92.8829	28.7271	127.415	242.324
2378	92.7598	29.2211	125.971	242.856
2379	92.9303	29.6986	123.906	242.701
2380	92.7859	29.8763	121.961	241.466
2381	92.763	29.7068	118.311	237.139
2382	91.8576	28.8936	115.005	230.579
2383	91.3421	27.5858	112.047	222.39
